,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
5036,51633,20,hybrid,1000,216,Oman,gamma,1014102.0019237818,1280.0,1012741.627476934,620,29.88442,0.016,2.0,0.032,1.0,7.017
5037,51633,20,hybrid,1000,216,Mozambique,gamma,947972.5127086648,1060.0,946575.4377664644,739,22.2452,0.016,2.0,0.032,1.0,3.366
5038,51633,20,hybrid,1000,216,Bangladesh,delta,994090.0683045236,2460.0,991685.1243590872,390,30.098074,0.016,2.2,0.0352,1.0,3.4690000000000003
5039,51633,20,hybrid,1000,216,Mozambique,gamma,947804.8315834198,1400.0,946520.4237814626,572,22.204315,0.016,2.0,0.032,1.0,3.366
5040,51633,20,hybrid,1000,216,Mozambique,beta,783770.0103795525,1220.0,782439.0862135661,364,22.208328,0.016,1.0,0.016,1.0,3.366
5041,51633,20,hybrid,1000,216,Gambia,alpha,978982.3016620608,980.0,977819.7536887936,79,22.227655,0.016,1.67,0.02672,1.0,7.228999999999999
5042,51633,20,hybrid,1000,216,Oman,alpha,1005362.0025601868,985.5139395273852,1004370.9421700228,104,30.071856,0.016,1.67,0.02672,1.0,7.017
5043,51633,20,hybrid,1000,216,Oman,gamma,1012113.391780242,1520.0,1010527.489900505,991,29.982637,0.016,2.0,0.032,1.0,7.017
5044,51633,20,hybrid,1000,216,Mozambique,beta,778331.4357022205,1120.0,777266.9875940533,697,22.276611,0.016,1.0,0.016,1.0,3.366
5045,51633,20,hybrid,1000,216,Mozambique,beta,787570.7808696099,944.29981696,786474.7264065474,900,22.260592,0.016,1.0,0.016,1.0,3.366
5046,51633,20,hybrid,1000,216,Gambia,alpha,979543.0279157317,1160.0,978450.144646229,664,22.115934,0.016,1.67,0.02672,1.0,7.228999999999999
5047,51633,20,hybrid,1000,216,Mozambique,beta,776768.7331472847,860.0,775871.0415041775,630,22.167883,0.016,1.0,0.016,1.0,3.366
5048,51633,20,hybrid,1000,216,Oman,gamma,1013505.0460732316,1680.0,1011860.2117972396,56,29.971992,0.016,2.0,0.032,1.0,7.017
5049,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.669942046,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
5050,51633,20,hybrid,1000,216,Oman,beta,958667.9439653564,1440.0,957376.6013723604,858,29.887964,0.016,1.0,0.016,1.0,7.017
5051,51633,20,hybrid,1000,216,Oman,delta,1018757.1425971224,1675.2666656078695,1017016.2800388368,191,30.145168,0.016,2.2,0.0352,1.0,7.017
5052,51633,20,hybrid,1000,216,Oman,delta,1016152.6476946324,1520.0,1014535.6210666526,207,29.92674,0.016,2.2,0.0352,1.0,7.017
5053,51633,20,hybrid,1000,216,Bangladesh,delta,993852.1643289842,2480.0,991256.4218314972,93,30.151184,0.016,2.2,0.0352,1.0,3.4690000000000003
5054,51633,20,hybrid,1000,216,Bangladesh,alpha,967853.224635947,3000.0,965061.175634356,957,30.165955,0.016,1.67,0.02672,1.0,3.4690000000000003
5055,51633,20,hybrid,1000,216,Bangladesh,delta,991771.5540658536,2340.0,989407.3818573076,391,30.009645,0.016,2.2,0.0352,1.0,3.4690000000000003
5056,51633,20,hybrid,1000,216,Oman,gamma,1015054.9691719234,1700.0,1013535.1105147168,511,30.159409,0.016,2.0,0.032,1.0,7.017
5057,51633,20,hybrid,1000,216,Gambia,alpha,980598.852954885,1200.0,979758.2591288284,815,22.192371,0.016,1.67,0.02672,1.0,7.228999999999999
5058,51633,20,hybrid,1000,216,Bangladesh,delta,992774.5427656408,2260.0,990591.3252249388,173,30.131536,0.016,2.2,0.0352,1.0,3.4690000000000003
5059,51633,20,hybrid,1000,216,Mozambique,beta,785531.385111783,935.4070215745865,784535.7529466008,378,22.293884,0.016,1.0,0.016,1.0,3.366
5060,51633,20,hybrid,1000,216,Oman,gamma,1015172.8021053514,1380.0,1013761.5515099214,283,30.000685,0.016,2.0,0.032,1.0,7.017
5061,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
5062,51633,20,hybrid,1000,216,Bangladesh,delta,993264.6056680792,2800.0,990477.2639599142,477,30.042301,0.016,2.2,0.0352,1.0,3.4690000000000003
5063,51633,20,hybrid,1000,216,Bangladesh,delta,991521.6495872632,2500.0,988937.5149330576,648,30.277298,0.016,2.2,0.0352,1.0,3.4690000000000003
5064,51633,20,hybrid,1000,216,Bangladesh,delta,992799.9787878332,2380.0,990252.1208901466,308,30.037468,0.016,2.2,0.0352,1.0,3.4690000000000003
5065,51633,20,hybrid,1000,216,Mozambique,beta,781912.3315436023,1000.0,781090.7578629662,841,22.381626,0.016,1.0,0.016,1.0,3.366
5066,51633,20,hybrid,1000,216,Oman,alpha,1006758.2881667614,1380.0,1005209.4332333974,940,30.015785,0.016,1.67,0.02672,1.0,7.017
5067,51633,20,hybrid,1000,216,Bangladesh,delta,993179.3567551986,2816.88510988089,990422.8990887431,611,30.125557,0.016,2.2,0.0352,1.0,3.4690000000000003
5068,51633,20,hybrid,1000,216,Gambia,alpha,979329.6782453848,980.0,978423.802654912,491,22.06755,0.016,1.67,0.02672,1.0,7.228999999999999
5069,51633,20,hybrid,1000,216,Oman,beta,956133.3318488578,1269.4276230158212,954956.192314395,520,30.036352,0.016,1.0,0.016,1.0,7.017
5070,51633,20,hybrid,1000,216,Oman,alpha,1006981.83233791,1660.0,1005315.157417548,22,30.054497,0.016,1.67,0.02672,1.0,7.017
5071,51633,20,hybrid,1000,216,Gambia,alpha,979575.416250528,1140.0,978902.0592444836,970,22.215887,0.016,1.67,0.02672,1.0,7.228999999999999
5072,51633,20,hybrid,1000,216,Mozambique,beta,780339.2656459935,1018.4884258895036,779471.8195177852,723,22.243725,0.016,1.0,0.016,1.0,3.366
5073,51633,20,hybrid,1000,216,Gambia,gamma,996033.8204233636,1080.0,994961.4441856288,700,22.244291,0.016,2.0,0.032,1.0,7.228999999999999
5074,51633,20,hybrid,1000,216,Bangladesh,delta,993283.3959794044,3140.0,990033.4166119734,426,30.184925,0.016,2.2,0.0352,1.0,3.4690000000000003
5075,51633,20,hybrid,1000,216,Mozambique,gamma,949774.8823584764,1320.0,948538.3339785544,75,22.373528,0.016,2.0,0.032,1.0,3.366
5076,51633,20,hybrid,1000,216,Gambia,alpha,980675.8225140028,820.0000000000001,979977.1941850444,242,22.141756,0.016,1.67,0.02672,1.0,7.228999999999999
5077,51633,20,hybrid,1000,216,Oman,gamma,1015149.3435646096,1620.0,1013441.0308871792,574,30.181648,0.016,2.0,0.032,1.0,7.017
5078,51633,20,hybrid,1000,216,Mozambique,beta,785908.4141861,1080.0,784839.1316893674,185,22.305,0.016,1.0,0.016,1.0,3.366
5079,51633,20,hybrid,1000,216,Gambia,delta,1003082.7107196316,840.0,1002386.9421517644,82,22.116547,0.016,2.2,0.0352,1.0,7.228999999999999
5080,51633,20,hybrid,1000,216,Mozambique,beta,787899.9985770129,1200.0,785888.5191198825,856,22.235157,0.016,1.0,0.016,1.0,3.366
5081,51633,20,hybrid,1000,216,Bangladesh,delta,993998.6216875956,2880.0,991026.0455492483,553,30.25616,0.016,2.2,0.0352,1.0,3.4690000000000003
5082,51633,20,hybrid,1000,216,Mozambique,beta,788906.0478471838,1128.916100448256,787873.2430438572,736,22.1873,0.016,1.0,0.016,1.0,3.366
5083,51633,20,hybrid,1000,216,Gambia,alpha,979782.682140908,1040.0,978501.131155888,96,22.159742,0.016,1.67,0.02672,1.0,7.228999999999999
5084,51633,20,hybrid,1000,216,Bangladesh,delta,994905.9929114796,2731.9361257803216,992011.9861394672,493,30.214207,0.016,2.2,0.0352,1.0,3.4690000000000003
5085,51633,20,hybrid,1000,216,Oman,alpha,1005919.8270770384,1440.0,1004384.5598887954,166,30.075054,0.016,1.67,0.02672,1.0,7.017
5086,51633,20,hybrid,1000,216,Mozambique,beta,784561.3466735118,1120.0,783589.1967352731,371,22.349592,0.016,1.0,0.016,1.0,3.366
5087,51633,20,hybrid,1000,216,Mozambique,beta,780454.9940426518,1067.43008370688,778906.0071646017,965,22.32701,0.016,1.0,0.016,1.0,3.366
5088,51633,20,hybrid,1000,216,Bangladesh,delta,991436.3516126832,2720.0,988613.5772562684,642,30.141848,0.016,2.2,0.0352,1.0,3.4690000000000003
5089,51633,20,hybrid,1000,216,Gambia,alpha,979343.1718310846,1220.0,977813.23832308,376,22.239124,0.016,1.67,0.02672,1.0,7.228999999999999
5090,51633,20,hybrid,1000,216,Mozambique,beta,790301.7418549666,740.0,789264.9691524422,842,22.353594,0.016,1.0,0.016,1.0,3.366
5091,51633,20,hybrid,1000,216,Oman,gamma,1014649.3606589348,1380.0,1013243.1544717184,694,30.005245,0.016,2.0,0.032,1.0,7.017
5092,51633,20,hybrid,1000,216,Oman,gamma,1014251.384418286,1580.0,1012600.906157314,875,30.131207,0.016,2.0,0.032,1.0,7.017
5093,51633,20,hybrid,1000,216,Bangladesh,delta,991242.5302162912,2880.0,988145.7802752826,491,30.04122,0.016,2.2,0.0352,1.0,3.4690000000000003
5094,51633,20,hybrid,1000,216,Mozambique,beta,787787.1024408748,980.0,786582.5447119923,786,22.231323,0.016,1.0,0.016,1.0,3.366
5095,51633,20,hybrid,1000,216,Bangladesh,alpha,967832.1393629236,2800.0,965076.2997825647,915,30.173496,0.016,1.67,0.02672,1.0,3.4690000000000003
5096,51633,20,hybrid,1000,216,Gambia,alpha,982168.331644285,1020.0,981267.038228382,653,22.153156,0.016,1.67,0.02672,1.0,7.228999999999999
5097,51633,20,hybrid,1000,216,Bangladesh,alpha,967570.7179333292,2628.531759224864,964899.5063771728,200,30.1833,0.016,1.67,0.02672,1.0,3.4690000000000003
5098,51633,20,hybrid,1000,216,Oman,gamma,1014851.025796236,1280.0,1013753.7820172412,16,30.047398,0.016,2.0,0.032,1.0,7.017
5099,51633,20,hybrid,1000,216,Bangladesh,beta,872083.0504027912,2129.4829023748425,870081.8158076433,150,30.210014,0.016,1.0,0.016,1.0,3.4690000000000003
5100,51633,20,hybrid,1000,216,Bangladesh,delta,991686.5053689115,2920.0,988815.8930557694,838,30.146292,0.016,2.2,0.0352,1.0,3.4690000000000003
5101,51633,20,hybrid,1000,216,Oman,delta,1017828.9340135593,1200.0,1016558.0312025292,605,29.852274,0.016,2.2,0.0352,1.0,7.017
5102,51633,20,hybrid,1000,216,Gambia,alpha,982406.2935516324,840.0,981664.8793382952,727,22.180418,0.016,1.67,0.02672,1.0,7.228999999999999
5103,51633,20,hybrid,1000,216,Mozambique,beta,778280.0747486341,940.0,777532.5313435132,935,22.191736,0.016,1.0,0.016,1.0,3.366
5104,51633,20,hybrid,1000,216,Bangladesh,delta,993330.7536502857,2640.0,990726.0507330378,441,30.299492,0.016,2.2,0.0352,1.0,3.4690000000000003
5105,51633,20,hybrid,1000,216,Oman,gamma,1013996.7980303472,1320.0,1012628.539642503,123,29.958582,0.016,2.0,0.032,1.0,7.017
5106,51633,20,hybrid,1000,216,Bangladesh,delta,991845.82290035,2600.0,989236.2687840512,776,30.208174,0.016,2.2,0.0352,1.0,3.4690000000000003
5107,51633,20,hybrid,1000,216,Mozambique,beta,790455.0469997515,700.0,789265.8022882096,481,22.335728,0.016,1.0,0.016,1.0,3.366
5108,51633,20,hybrid,1000,216,Bangladesh,delta,990935.5099424124,2620.0,988257.004763271,479,30.052555,0.016,2.2,0.0352,1.0,3.4690000000000003
5109,51633,20,hybrid,1000,216,Bangladesh,delta,993659.2099039436,2700.0,991056.713527537,674,30.168879,0.016,2.2,0.0352,1.0,3.4690000000000003
5110,51633,20,hybrid,1000,216,Oman,gamma,1015207.6505794176,1680.0,1013572.8834208456,103,30.005325,0.016,2.0,0.032,1.0,7.017
5111,51633,20,hybrid,1000,216,Gambia,alpha,982336.7029006483,1200.0,981082.7534222414,995,22.30477,0.016,1.67,0.02672,1.0,7.228999999999999
5112,51633,20,hybrid,1000,216,Mozambique,beta,781013.4338529732,1000.0,779849.3695589055,980,22.201189,0.016,1.0,0.016,1.0,3.366
5113,51633,20,hybrid,1000,216,Oman,gamma,1014529.5563257914,1540.0,1012984.6607646048,353,30.07502,0.016,2.0,0.032,1.0,7.017
5114,51633,20,hybrid,1000,216,Gambia,alpha,980753.5131401822,1000.0,979739.6613619544,813,22.182972,0.016,1.67,0.02672,1.0,7.228999999999999
5115,51633,20,hybrid,1000,216,Bangladesh,delta,994459.2908796278,2600.0,991829.204136295,935,30.072458,0.016,2.2,0.0352,1.0,3.4690000000000003
5116,51633,20,hybrid,1000,216,Oman,gamma,1013864.8952626104,1720.0,1012215.6405652578,802,30.072304,0.016,2.0,0.032,1.0,7.017
5117,51633,20,hybrid,1000,216,Mozambique,beta,783629.1735920736,1190.6993205379072,782122.433852087,901,22.317375,0.016,1.0,0.016,1.0,3.366
5118,51633,20,hybrid,1000,216,Gambia,gamma,997628.1027693884,1140.0,996263.5838627368,227,22.116604,0.016,2.0,0.032,1.0,7.228999999999999
5119,51633,20,hybrid,1000,216,Gambia,alpha,982040.423554376,1120.0,980888.8263881456,640,22.246758,0.016,1.67,0.02672,1.0,7.228999999999999
5120,51633,20,hybrid,1000,216,Mozambique,delta,961364.8885144624,1260.0,960460.0217457948,325,22.302532,0.016,2.2,0.0352,1.0,3.366
5121,51633,20,hybrid,1000,216,Gambia,alpha,981584.8830799576,1234.40347604689,980368.5467526736,1000,22.254631,0.016,1.67,0.02672,1.0,7.228999999999999
5122,51633,20,hybrid,1000,216,Gambia,alpha,981130.4727989796,840.0,980203.0449560372,196,22.027746,0.016,1.67,0.02672,1.0,7.228999999999999
5123,51633,20,hybrid,1000,216,Gambia,alpha,979788.108965926,960.0,978974.7971800176,52,22.222271,0.016,1.67,0.02672,1.0,7.228999999999999
5124,51633,20,hybrid,1000,216,Gambia,delta,1003040.7899815288,1240.0,1001572.2791862407,599,22.208778,0.016,2.2,0.0352,1.0,7.228999999999999
5125,51633,20,hybrid,1000,216,Gambia,alpha,977991.5221620846,1060.0,977020.4173422098,462,22.200201,0.016,1.67,0.02672,1.0,7.228999999999999
5126,51633,20,hybrid,1000,216,Bangladesh,delta,993897.3546016325,2560.0,991375.9797846436,584,30.232899,0.016,2.2,0.0352,1.0,3.4690000000000003
5127,51633,20,hybrid,1000,216,Mozambique,beta,775714.0716196133,940.0,774870.390780859,50,22.20794,0.016,1.0,0.016,1.0,3.366
5128,51633,20,hybrid,1000,216,Oman,gamma,1015052.3995816152,1400.0,1013690.8795231916,119,29.906063,0.016,2.0,0.032,1.0,7.017
5129,51633,20,hybrid,1000,216,Bangladesh,delta,992635.2828218768,2520.0,990045.8918084943,824,30.311838,0.016,2.2,0.0352,1.0,3.4690000000000003
5130,51633,20,hybrid,1000,216,Bangladesh,delta,993455.5025998838,2720.0,990393.9722987118,829,30.147953,0.016,2.2,0.0352,1.0,3.4690000000000003
5131,51633,20,hybrid,1000,216,Bangladesh,beta,872992.4422700352,2170.699320537907,870662.4406200199,478,30.081396,0.016,1.0,0.016,1.0,3.4690000000000003
5132,51633,20,hybrid,1000,216,Mozambique,beta,781069.844869663,1044.29981696,780535.683024387,679,22.215511,0.016,1.0,0.016,1.0,3.366
5133,51633,20,hybrid,1000,216,Bangladesh,delta,991281.4996093456,2820.0,988715.2148048067,87,29.959982,0.016,2.2,0.0352,1.0,3.4690000000000003
5134,51633,20,hybrid,1000,216,Bangladesh,delta,992258.0064390316,2560.0,989750.7847587244,764,30.151333,0.016,2.2,0.0352,1.0,3.4690000000000003
5135,51633,20,hybrid,1000,216,Bangladesh,delta,993124.304674842,2420.0,990696.4627328888,599,30.167772,0.016,2.2,0.0352,1.0,3.4690000000000003
5136,51633,20,hybrid,1000,216,Bangladesh,delta,992876.900113464,2560.0,990288.533365816,830,30.060976,0.016,2.2,0.0352,1.0,3.4690000000000003
5137,51633,20,hybrid,1000,216,Gambia,beta,896151.3238273166,900.0,895767.024952176,909,22.219797,0.016,1.0,0.016,1.0,7.228999999999999
5138,51633,20,hybrid,1000,216,Gambia,alpha,980570.938706726,1100.0000000000002,979302.4451133496,53,22.34693,0.016,1.67,0.02672,1.0,7.228999999999999
5139,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.669942046,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
5140,51633,20,hybrid,1000,216,Mozambique,beta,784606.5992256757,1020.0,783318.1673195194,229,22.277142,0.016,1.0,0.016,1.0,3.366
5141,51633,20,hybrid,1000,216,Oman,gamma,1014088.3633981876,1200.0,1012945.7595734404,362,29.98211,0.016,2.0,0.032,1.0,7.017
5142,51633,20,hybrid,1000,216,Bangladesh,alpha,966786.1194907194,2800.0,964116.03576784,855,30.084354,0.016,1.67,0.02672,1.0,3.4690000000000003
5143,51633,20,hybrid,1000,216,Mozambique,beta,790552.404811051,942.985984,789107.2164644133,420,22.309494,0.016,1.0,0.016,1.0,3.366
5144,51633,20,hybrid,1000,216,Bangladesh,delta,991197.9137649185,2200.0,989110.2175258588,796,30.257418,0.016,2.2,0.0352,1.0,3.4690000000000003
5145,51633,20,hybrid,1000,216,Bangladesh,delta,993009.7014970282,2800.0,989990.2183028216,127,30.221375,0.016,2.2,0.0352,1.0,3.4690000000000003
5146,51633,20,hybrid,1000,216,Gambia,alpha,981479.2973610794,860.0,980894.0362366828,28,22.122234,0.016,1.67,0.02672,1.0,7.228999999999999
5147,51633,20,hybrid,1000,216,Oman,gamma,1014193.7775104884,1620.0,1012612.7782791517,910,29.99815,0.016,2.0,0.032,1.0,7.017
5148,51633,20,hybrid,1000,216,Bangladesh,delta,993865.7136364044,3240.0,990532.182582964,885,30.278816,0.016,2.2,0.0352,1.0,3.4690000000000003
5149,51633,20,hybrid,1000,216,Bangladesh,alpha,970643.7835148068,2480.0,968038.7664351196,669,30.109013,0.016,1.67,0.02672,1.0,3.4690000000000003
5150,51633,20,hybrid,1000,216,Mozambique,beta,777568.6280283262,1000.0,776627.6367591454,86,22.108303,0.016,1.0,0.016,1.0,3.366
5151,51633,20,hybrid,1000,216,Mozambique,alpha,922401.5136218632,1060.0,921416.8703066964,809,22.312746,0.016,1.67,0.02672,1.0,3.366
5152,51633,20,hybrid,1000,216,Oman,alpha,1005738.6397704538,1360.0,1004361.1655696994,280,29.984007,0.016,1.67,0.02672,1.0,7.017
5153,51633,20,hybrid,1000,216,Gambia,delta,1003944.6535710952,980.0,1002938.4555507374,559,22.278275,0.016,2.2,0.0352,1.0,7.228999999999999
5154,51633,20,hybrid,1000,216,Mozambique,beta,779458.0226321521,1118.4884258895036,777759.2918659659,65,22.258331,0.016,1.0,0.016,1.0,3.366
5155,51633,20,hybrid,1000,216,Gambia,alpha,979965.8447206892,1080.0,978906.694544132,966,22.152008,0.016,1.67,0.02672,1.0,7.228999999999999
5156,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
5157,51633,20,hybrid,1000,216,Bangladesh,delta,992592.770534814,2160.0,990366.530941966,982,30.227804,0.016,2.2,0.0352,1.0,3.4690000000000003
5158,51633,20,hybrid,1000,216,Bangladesh,delta,990603.8840586246,2480.0,988203.3509575004,594,29.970112,0.016,2.2,0.0352,1.0,3.4690000000000003
5159,51633,20,hybrid,1000,216,Oman,gamma,1014376.9729520748,1280.0,1012984.3236650898,79,30.027817,0.016,2.0,0.032,1.0,7.017
5160,51633,20,hybrid,1000,216,Bangladesh,delta,992161.386477386,2540.0,989487.7028411116,662,30.040916,0.016,2.2,0.0352,1.0,3.4690000000000003
5161,51633,20,hybrid,1000,216,Mozambique,delta,960644.194005258,1320.0,959392.1595704928,453,22.3005,0.016,2.2,0.0352,1.0,3.366
5162,51633,20,hybrid,1000,216,Gambia,alpha,982036.8597631974,880.0,981186.880298899,931,22.241003,0.016,1.67,0.02672,1.0,7.228999999999999
5163,51633,20,hybrid,1000,216,Bangladesh,delta,994003.166910017,2780.0,991367.7323402312,464,30.108576,0.016,2.2,0.0352,1.0,3.4690000000000003
5164,51633,20,hybrid,1000,216,Bangladesh,delta,992746.1950060568,2940.0,989901.8317971772,577,30.026062,0.016,2.2,0.0352,1.0,3.4690000000000003
5165,51633,20,hybrid,1000,216,Oman,gamma,1013506.759100618,1640.0,1011888.7295839166,638,29.947575,0.016,2.0,0.032,1.0,7.017
5166,51633,20,hybrid,1000,216,Mozambique,beta,782004.4813857733,690.6993205379072,781300.6889597765,923,22.298544,0.016,1.0,0.016,1.0,3.366
5167,51633,20,hybrid,1000,216,Gambia,beta,900374.3600128989,1020.0,899235.7309212189,982,22.231081,0.016,1.0,0.016,1.0,7.228999999999999
5168,51633,20,hybrid,1000,216,Bangladesh,delta,994866.6413781028,2760.0,991982.1138025732,270,30.164454,0.016,2.2,0.0352,1.0,3.4690000000000003
5169,51633,20,hybrid,1000,216,Gambia,alpha,981087.3133627486,1000.0,979838.428591654,455,22.170185,0.016,1.67,0.02672,1.0,7.228999999999999
5170,51633,20,hybrid,1000,216,Bangladesh,delta,992768.0437233864,2520.0,990285.086333322,854,30.045416,0.016,2.2,0.0352,1.0,3.4690000000000003
5171,51633,20,hybrid,1000,216,Bangladesh,delta,994064.3367091564,3020.0,991124.611942262,902,30.139673,0.016,2.2,0.0352,1.0,3.4690000000000003
5172,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.366
5173,51633,20,hybrid,1000,216,Gambia,alpha,980605.306047236,960.0,979786.5320163034,536,22.227732,0.016,1.67,0.02672,1.0,7.228999999999999
5174,51633,20,hybrid,1000,216,Gambia,alpha,983675.5960609386,780.0,982746.880247948,736,22.108423,0.016,1.67,0.02672,1.0,7.228999999999999
5175,51633,20,hybrid,1000,216,Gambia,alpha,983831.0848925964,1120.0000000000002,982752.4501345222,189,22.22719,0.016,1.67,0.02672,1.0,7.228999999999999
5176,51633,20,hybrid,1000,216,Mozambique,beta,789921.5753924004,1180.0,788851.2885192897,505,22.352781,0.016,1.0,0.016,1.0,3.366
5177,51633,20,hybrid,1000,216,Mozambique,beta,782786.9787138246,840.0,782397.4776592042,594,22.111395,0.016,1.0,0.016,1.0,3.366
5178,51633,20,hybrid,1000,216,Mozambique,beta,786299.8378199537,1240.0,785302.7821784832,316,22.247215,0.016,1.0,0.016,1.0,3.366
5179,51633,20,hybrid,1000,216,Bangladesh,delta,994437.1999085124,3200.0,991316.8271314874,131,30.231722,0.016,2.2,0.0352,1.0,3.4690000000000003
5180,51633,20,hybrid,1000,216,Gambia,alpha,981469.500577525,1020.0,980506.370796184,608,22.272087,0.016,1.67,0.02672,1.0,7.228999999999999
5181,51633,20,hybrid,1000,216,Mozambique,beta,780855.5395698508,976.8910569603072,779944.9365320472,261,22.278545,0.016,1.0,0.016,1.0,3.366
5182,51633,20,hybrid,1000,216,Gambia,alpha,978903.016547008,1040.0,977686.6399594464,310,22.137846,0.016,1.67,0.02672,1.0,7.228999999999999
5183,51633,20,hybrid,1000,216,Mozambique,delta,960750.1678105976,1120.0,959540.8790074696,527,22.25385,0.016,2.2,0.0352,1.0,3.366
5184,51633,20,hybrid,1000,216,Mozambique,beta,781252.4915166654,822.4883199999999,780238.416430673,859,22.22338,0.016,1.0,0.016,1.0,3.366
5185,51633,20,hybrid,1000,216,Gambia,alpha,979591.780353438,1000.0,978401.4036623484,818,22.284288,0.016,1.67,0.02672,1.0,7.228999999999999
5186,51633,20,hybrid,1000,216,Bangladesh,delta,991447.6372329858,2620.0,989072.6406191752,346,30.076538,0.016,2.2,0.0352,1.0,3.4690000000000003
5187,51633,20,hybrid,1000,216,Mozambique,alpha,918658.5001368374,1120.0,917666.2098004632,902,22.230043,0.016,1.67,0.02672,1.0,3.366
5188,51633,20,hybrid,1000,216,Gambia,alpha,981464.1274383072,1000.0,980805.7331470164,843,22.340162,0.016,1.67,0.02672,1.0,7.228999999999999
5189,51633,20,hybrid,1000,216,Bangladesh,delta,992961.8520915014,2880.0,990094.7917542768,368,30.217094,0.016,2.2,0.0352,1.0,3.4690000000000003
5190,51633,20,hybrid,1000,216,Oman,gamma,1013546.4672436544,1400.0,1012102.3416410818,881,29.809671,0.016,2.0,0.032,1.0,7.017
5191,51633,20,hybrid,1000,216,Bangladesh,delta,992742.784379639,2480.0,990228.6713234276,436,30.144512,0.016,2.2,0.0352,1.0,3.4690000000000003
5192,51633,20,hybrid,1000,216,Gambia,alpha,979245.3507532652,1120.0,978275.5635461268,998,22.125536,0.016,1.67,0.02672,1.0,7.228999999999999
5193,51633,20,hybrid,1000,216,Bangladesh,beta,874457.8093165429,2552.839184645489,871970.6816020983,818,30.281044,0.016,1.0,0.016,1.0,3.4690000000000003
5194,51633,20,hybrid,1000,216,Mozambique,beta,784698.603949513,1100.0,783340.4699929347,874,22.178547,0.016,1.0,0.016,1.0,3.366
5195,51633,20,hybrid,1000,216,Gambia,alpha,982067.3213861452,1060.0,981121.4692349622,338,22.422367,0.016,1.67,0.02672,1.0,7.228999999999999
5196,51633,20,hybrid,1000,216,Mozambique,alpha,922519.8669220372,940.0,921991.9521451516,138,22.329803,0.016,1.67,0.02672,1.0,3.366
5197,51633,20,hybrid,1000,216,Mozambique,beta,779665.9754885347,1325.059584,778419.5179054297,774,22.314003,0.016,1.0,0.016,1.0,3.366
5198,51633,20,hybrid,1000,216,Bangladesh,delta,993018.4274147016,2940.0,990175.0005926016,119,30.052874,0.016,2.2,0.0352,1.0,3.4690000000000003
5199,51633,20,hybrid,1000,216,Bangladesh,alpha,967770.8803204192,2149.645754389648,966079.905063337,256,30.069483,0.016,1.67,0.02672,1.0,3.4690000000000003
5200,51633,20,hybrid,1000,216,Bangladesh,delta,993751.4648176422,2480.0,991101.819402172,84,30.197502,0.016,2.2,0.0352,1.0,3.4690000000000003
5201,51633,20,hybrid,1000,216,Bangladesh,delta,993434.4040220632,2320.0,990940.6455778008,497,30.109304,0.016,2.2,0.0352,1.0,3.4690000000000003
5202,51633,20,hybrid,1000,216,Mozambique,gamma,946401.3822508384,1100.0,945152.2773208896,770,22.33195,0.016,2.0,0.032,1.0,3.366
5203,51633,20,hybrid,1000,216,Bangladesh,beta,871717.138205135,2320.0,869578.3823631741,522,30.135338,0.016,1.0,0.016,1.0,3.4690000000000003
5204,51633,20,hybrid,1000,216,Gambia,delta,1001836.9599674416,1020.0,1000609.1418128074,746,22.23911,0.016,2.2,0.0352,1.0,7.228999999999999
5205,51633,20,hybrid,1000,216,Mozambique,beta,774395.7889506179,1136.8358467794108,772861.839339562,290,22.341255,0.016,1.0,0.016,1.0,3.366
5206,51633,20,hybrid,1000,216,Gambia,alpha,982894.662153319,1080.0,981705.4033734744,91,22.073744,0.016,1.67,0.02672,1.0,7.228999999999999
5207,51633,20,hybrid,1000,216,Gambia,alpha,982080.2215149612,1040.0,981121.688873544,210,22.225204,0.016,1.67,0.02672,1.0,7.228999999999999
5208,51633,20,hybrid,1000,216,Gambia,delta,1003233.6656207388,920.0,1002312.317330331,457,22.197895,0.016,2.2,0.0352,1.0,7.228999999999999
5209,51633,20,hybrid,1000,216,Bangladesh,delta,992478.7781643555,2400.0,990149.74961129,113,29.974783,0.016,2.2,0.0352,1.0,3.4690000000000003
5210,51633,20,hybrid,1000,216,Bangladesh,gamma,984184.8999616154,2680.0,981446.2934764688,716,29.959679,0.016,2.0,0.032,1.0,3.4690000000000003
5211,51633,20,hybrid,1000,216,Gambia,alpha,982515.4563848728,1200.0,981428.5599067234,691,22.131168,0.016,1.67,0.02672,1.0,7.228999999999999
