,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
7069,7069,51633,20,hybrid,1000,216,Mozambique,alpha,921322.1683972948,1140.0,920377.1925558196,279,22.192692,0.016,1.67,0.02672,1.0,3.366
7074,7074,51633,20,hybrid,1000,216,Gambia,alpha,985147.4397989002,1000.0,983822.7700177396,800,22.190786,0.016,1.67,0.02672,1.0,7.228999999999999
7075,7075,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
7076,7076,51633,20,hybrid,1000,216,Mozambique,beta,787420.3377534368,1240.0,785880.1634392536,338,22.497187,0.016,1.0,0.016,1.0,3.366
7077,7077,51633,20,hybrid,1000,216,Mozambique,beta,782474.4292979161,980.0,781526.3813741796,241,22.258839,0.016,1.0,0.016,1.0,3.366
7078,7078,51633,20,hybrid,1000,216,Gambia,alpha,980400.67029339,1000.0,979206.4627327466,657,22.243753,0.016,1.67,0.02672,1.0,7.228999999999999
7081,7081,51633,20,hybrid,1000,216,Gambia,alpha,979231.2111098254,900.0,978306.6284701396,68,22.266542,0.016,1.67,0.02672,1.0,7.228999999999999
7082,7082,51633,20,hybrid,1000,216,Mozambique,delta,957507.3071066444,1120.0,956172.923523782,593,22.388197,0.016,2.2,0.0352,1.0,3.366
7083,7083,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
7086,7086,51633,20,hybrid,1000,216,Mozambique,beta,787408.2342222194,1338.4884258895036,786442.8788326948,868,22.202559,0.016,1.0,0.016,1.0,3.366
7088,7088,51633,20,hybrid,1000,216,Mozambique,gamma,947099.2240561908,1060.0,946197.6058947244,218,22.189043,0.016,2.0,0.032,1.0,3.366
7092,7092,51633,20,hybrid,1000,216,Gambia,alpha,980594.8803732308,1040.0,979717.4153842328,982,22.231081,0.016,1.67,0.02672,1.0,7.228999999999999
7096,7096,51633,20,hybrid,1000,216,Gambia,alpha,982608.6541947784,980.0,981823.316300201,17,22.213936,0.016,1.67,0.02672,1.0,7.228999999999999
7098,7098,51633,20,hybrid,1000,216,Mozambique,beta,779733.3466932075,1128.916100448256,778352.0630111462,472,22.229488,0.016,1.0,0.016,1.0,3.366
7102,7102,51633,20,hybrid,1000,216,Gambia,alpha,981361.9305787404,1320.0000000000002,980164.361614214,703,22.298805,0.016,1.67,0.02672,1.0,7.228999999999999
7104,7104,51633,20,hybrid,1000,216,Gambia,beta,899234.9100918446,1020.0,898402.7545081484,686,22.245667,0.016,1.0,0.016,1.0,7.228999999999999
7107,7107,51633,20,hybrid,1000,216,Mozambique,beta,784179.3830780702,1140.0,782585.6884379748,502,22.303242,0.016,1.0,0.016,1.0,3.366
7109,7109,51633,20,hybrid,1000,216,Gambia,alpha,981613.008995764,980.0,980553.4064699898,326,22.19509,0.016,1.67,0.02672,1.0,7.228999999999999
7114,7114,51633,20,hybrid,1000,216,Gambia,alpha,981923.3303313564,1160.0,981178.2121258484,829,22.169996,0.016,1.67,0.02672,1.0,7.228999999999999
7115,7115,51633,20,hybrid,1000,216,Mozambique,gamma,948623.263997612,1220.0,947480.751921776,214,22.308025,0.016,2.0,0.032,1.0,3.366
7116,7116,51633,20,hybrid,1000,216,Gambia,delta,1003041.587122022,960.0,1002139.6422787549,468,21.998266,0.016,2.2,0.0352,1.0,7.228999999999999
7121,7121,51633,20,hybrid,1000,216,Mozambique,gamma,948262.7048756938,1220.0,947054.5463853251,395,22.305696,0.016,2.0,0.032,1.0,3.366
7123,7123,51633,20,hybrid,1000,216,Mozambique,beta,789092.2600347812,1027.43008370688,788157.6899979435,931,22.330017,0.016,1.0,0.016,1.0,3.366
7124,7124,51633,20,hybrid,1000,216,Gambia,gamma,995712.6139959234,1140.0,994815.6202541038,577,22.065094,0.016,2.0,0.032,1.0,7.228999999999999
7125,7125,51633,20,hybrid,1000,216,Mozambique,beta,787911.4912328271,905.159780352,786740.5926996619,583,22.22698,0.016,1.0,0.016,1.0,3.366
7126,7126,51633,20,hybrid,1000,216,Mozambique,alpha,917846.8150922228,1280.0,916329.651979554,283,22.33439,0.016,1.67,0.02672,1.0,3.366
7127,7127,51633,20,hybrid,1000,216,Gambia,alpha,983708.1147700794,980.0,982610.944600102,694,22.22144,0.016,1.67,0.02672,1.0,7.228999999999999
7130,7130,51633,20,hybrid,1000,216,Gambia,alpha,981532.4558322176,1160.0,980502.5791220196,790,22.228617,0.016,1.67,0.02672,1.0,7.228999999999999
7131,7131,51633,20,hybrid,1000,216,Mozambique,gamma,948377.6828987112,1335.0111457337143,947428.1690366544,490,22.313889,0.016,2.0,0.032,1.0,3.366
7132,7132,51633,20,hybrid,1000,216,Mozambique,beta,782797.7391162395,932.8391846454888,781989.5785844878,712,22.204687,0.016,1.0,0.016,1.0,3.366
7136,7136,51633,20,hybrid,1000,216,Gambia,alpha,981613.008995764,980.0,980553.4064699898,326,22.19509,0.016,1.67,0.02672,1.0,7.228999999999999
7137,7137,51633,20,hybrid,1000,216,Gambia,alpha,981073.9012410608,1100.0,980134.380321168,860,22.005577,0.016,1.67,0.02672,1.0,7.228999999999999
7138,7138,51633,20,hybrid,1000,216,Mozambique,beta,781555.9963734394,1106.1063421124936,780509.7672678836,882,22.31605,0.016,1.0,0.016,1.0,3.366
7142,7142,51633,20,hybrid,1000,216,Mozambique,beta,783898.3759015546,1107.43008370688,783254.0262999332,671,22.281027,0.016,1.0,0.016,1.0,3.366
7143,7143,51633,20,hybrid,1000,216,Mozambique,alpha,915837.6379762074,1340.0,914608.03708257,307,22.202097,0.016,1.67,0.02672,1.0,3.366
7144,7144,51633,20,hybrid,1000,216,Gambia,gamma,998464.813782128,1700.0,996922.2437266748,31,22.26576,0.016,2.0,0.032,1.0,7.228999999999999
7149,7149,51633,20,hybrid,1000,216,Gambia,alpha,979019.4518299608,1080.0,977959.4584508229,655,22.009546,0.016,1.67,0.02672,1.0,7.228999999999999
7150,7150,51633,20,hybrid,1000,216,Mozambique,beta,787762.9003131462,1120.0,786554.2337689209,266,22.290146,0.016,1.0,0.016,1.0,3.366
7152,7152,51633,20,hybrid,1000,216,Gambia,alpha,980379.1017847946,1080.0,979195.0654666428,170,22.134726,0.016,1.67,0.02672,1.0,7.228999999999999
7153,7153,51633,20,hybrid,1000,216,Mozambique,beta,780855.5395698508,976.8910569603072,779944.9365320472,261,22.278545,0.016,1.0,0.016,1.0,3.366
7154,7154,51633,20,hybrid,1000,216,Gambia,beta,898737.0243675667,1120.0,897939.6097111165,809,22.232262,0.016,1.0,0.016,1.0,7.228999999999999
7156,7156,51633,20,hybrid,1000,216,Mozambique,beta,788559.7664701937,1007.28580096,788090.3990754638,678,22.358685,0.016,1.0,0.016,1.0,3.366
7157,7157,51633,20,hybrid,1000,216,Gambia,alpha,979558.8120465502,1060.0,978634.5821006696,41,22.211716,0.016,1.67,0.02672,1.0,7.228999999999999
7158,7158,51633,20,hybrid,1000,216,Gambia,delta,1003590.3640050244,1000.0,1002677.4799715028,386,22.193861,0.016,2.2,0.0352,1.0,7.228999999999999
7159,7159,51633,20,hybrid,1000,216,Mozambique,beta,787502.1452822667,740.0,786888.9543113192,862,22.236385,0.016,1.0,0.016,1.0,3.366
7160,7160,51633,20,hybrid,1000,216,Gambia,alpha,982218.1329883024,1000.0,981244.385172839,776,22.253887,0.016,1.67,0.02672,1.0,7.228999999999999
7161,7161,51633,20,hybrid,1000,216,Mozambique,beta,779682.7839927893,1060.0,778699.8469588355,629,22.208147,0.016,1.0,0.016,1.0,3.366
7162,7162,51633,20,hybrid,1000,216,Gambia,gamma,995776.4172343158,1200.0,994594.2450731564,3,22.345287,0.016,2.0,0.032,1.0,7.228999999999999
7163,7163,51633,20,hybrid,1000,216,Gambia,alpha,981696.624866393,1240.0,980338.3098987855,464,22.169247,0.016,1.67,0.02672,1.0,7.228999999999999
7168,7168,51633,20,hybrid,1000,216,Gambia,alpha,982708.4693336892,860.0,981849.9491777036,365,22.206394,0.016,1.67,0.02672,1.0,7.228999999999999
7169,7169,51633,20,hybrid,1000,216,Mozambique,gamma,947255.0899878984,1260.0,945845.9588506344,539,22.287518,0.016,2.0,0.032,1.0,3.366
7172,7172,51633,20,hybrid,1000,216,Mozambique,gamma,944897.5430235768,1000.0,944172.8135254884,2,22.126993,0.016,2.0,0.032,1.0,3.366
7173,7173,51633,20,hybrid,1000,216,Gambia,alpha,982708.4693336892,860.0,981849.9491777036,365,22.206394,0.016,1.67,0.02672,1.0,7.228999999999999
7176,7176,51633,20,hybrid,1000,216,Gambia,alpha,980141.9431639152,1080.0,978956.565533862,947,22.257542,0.016,1.67,0.02672,1.0,7.228999999999999
7178,7178,51633,20,hybrid,1000,216,Mozambique,beta,777001.2997362907,1020.0,775684.7157944161,741,22.280066,0.016,1.0,0.016,1.0,3.366
7179,7179,51633,20,hybrid,1000,216,Gambia,beta,897630.1005806747,1040.0,896908.8625526603,840,22.169235,0.016,1.0,0.016,1.0,7.228999999999999
7180,7180,51633,20,hybrid,1000,216,Mozambique,beta,775202.0188176455,886.1917364224,774256.5819471771,942,22.221806,0.016,1.0,0.016,1.0,3.366
7182,7182,51633,20,hybrid,1000,216,Gambia,alpha,979818.6639245312,1080.0,978731.3338174464,784,22.190184,0.016,1.67,0.02672,1.0,7.228999999999999
7183,7183,51633,20,hybrid,1000,216,Mozambique,gamma,952949.1472078038,1140.0000000000002,951690.9197044512,126,22.476429,0.016,2.0,0.032,1.0,3.366
7184,7184,51633,20,hybrid,1000,216,Gambia,alpha,981370.356293152,1060.0,980262.8772437326,197,22.093792,0.016,1.67,0.02672,1.0,7.228999999999999
7185,7185,51633,20,hybrid,1000,216,Gambia,alpha,982531.9783486666,880.0,981770.8272897868,938,22.187237,0.016,1.67,0.02672,1.0,7.228999999999999
7186,7186,51633,20,hybrid,1000,216,Gambia,alpha,981145.0099530572,840.0,980374.189496649,521,22.10534,0.016,1.67,0.02672,1.0,7.228999999999999
7190,7190,51633,20,hybrid,1000,216,Mozambique,delta,959186.2875787958,1260.0,957997.817067014,327,22.262114,0.016,2.2,0.0352,1.0,3.366
7192,7192,51633,20,hybrid,1000,216,Mozambique,beta,791961.3876897248,820.0,791489.8393377489,591,22.350998,0.016,1.0,0.016,1.0,3.366
7195,7195,51633,20,hybrid,1000,216,Mozambique,alpha,921058.6396972092,1220.0,919979.3042616114,384,22.198706,0.016,1.67,0.02672,1.0,3.366
7203,7203,51633,20,hybrid,1000,216,Gambia,alpha,981680.9528218224,900.0,980740.6443373956,49,22.247454,0.016,1.67,0.02672,1.0,7.228999999999999
7204,7204,51633,20,hybrid,1000,216,Gambia,alpha,983708.6142087474,1106.8490417098094,982667.1508235716,255,22.18,0.016,1.67,0.02672,1.0,7.228999999999999
7205,7205,51633,20,hybrid,1000,216,Mozambique,beta,777379.5011256372,860.0,776134.8477377454,42,22.20864,0.016,1.0,0.016,1.0,3.366
7207,7207,51633,20,hybrid,1000,216,Gambia,alpha,979138.593085451,980.0,978162.8897460029,912,22.10328,0.016,1.67,0.02672,1.0,7.228999999999999
7210,7210,51633,20,hybrid,1000,216,Mozambique,beta,775190.6047557746,1240.0,774157.6700735907,876,22.252768,0.016,1.0,0.016,1.0,3.366
7215,7215,51633,20,hybrid,1000,216,Gambia,alpha,981153.3366874572,1020.0,980111.4561446736,557,22.27869,0.016,1.67,0.02672,1.0,7.228999999999999
7216,7216,51633,20,hybrid,1000,216,Gambia,alpha,982655.4442291536,1000.0,981932.2822466514,614,22.251368,0.016,1.67,0.02672,1.0,7.228999999999999
7220,7220,51633,20,hybrid,1000,216,Mozambique,beta,788678.1374086675,840.0,787923.4012288708,727,22.24616,0.016,1.0,0.016,1.0,3.366
7221,7221,51633,20,hybrid,1000,216,Mozambique,alpha,919117.116030904,1280.0,917650.5853148816,269,22.193289,0.016,1.67,0.02672,1.0,3.366
7222,7222,51633,20,hybrid,1000,216,Gambia,alpha,981465.5461176948,1140.0,980269.1996929774,131,22.247133,0.016,1.67,0.02672,1.0,7.228999999999999
7226,7226,51633,20,hybrid,1000,216,Gambia,alpha,983138.9619897902,1080.0,982018.3634627112,665,22.165237,0.016,1.67,0.02672,1.0,7.228999999999999
7229,7229,51633,20,hybrid,1000,216,Gambia,alpha,978646.5172911407,980.0,977707.7669267808,741,22.19804,0.016,1.67,0.02672,1.0,7.228999999999999
7230,7230,51633,20,hybrid,1000,216,Gambia,gamma,996237.449241251,1100.0,995240.6280583104,706,22.32256,0.016,2.0,0.032,1.0,7.228999999999999
7231,7231,51633,20,hybrid,1000,216,Mozambique,beta,790934.2526850246,1080.0,790119.4616859393,958,22.386147,0.016,1.0,0.016,1.0,3.366
7232,7232,51633,20,hybrid,1000,216,Gambia,alpha,982138.5264059504,880.0,981322.8124835736,317,22.160793,0.016,1.67,0.02672,1.0,7.228999999999999
7234,7234,51633,20,hybrid,1000,216,Gambia,alpha,982914.563486298,1080.0,982034.47018712,581,22.252663,0.016,1.67,0.02672,1.0,7.228999999999999
7236,7236,51633,20,hybrid,1000,216,Mozambique,beta,786300.2744446748,940.0,785308.7684570154,252,22.329536,0.016,1.0,0.016,1.0,3.366
7237,7237,51633,20,hybrid,1000,216,Mozambique,alpha,920810.8539167858,780.0,919825.4716395526,462,22.277628,0.016,1.67,0.02672,1.0,3.366
7239,7239,51633,20,hybrid,1000,216,Mozambique,beta,776590.1591237364,1048.916100448256,776094.4230630621,2,22.126993,0.016,1.0,0.016,1.0,3.366
7240,7240,51633,20,hybrid,1000,216,Mozambique,beta,783861.1402757468,1186.1917364224,782766.8290438037,664,22.194002,0.016,1.0,0.016,1.0,3.366
7242,7242,51633,20,hybrid,1000,216,Mozambique,beta,782621.5291081469,1100.0,781609.0848879012,513,22.286419,0.016,1.0,0.016,1.0,3.366
7244,7244,51633,20,hybrid,1000,216,Gambia,alpha,977278.4778543644,1160.0,975963.7331543894,134,22.087084,0.016,1.67,0.02672,1.0,7.228999999999999
7246,7246,51633,20,hybrid,1000,216,Gambia,gamma,995448.9332806992,1100.0,994373.4941453284,602,22.14363,0.016,2.0,0.032,1.0,7.228999999999999
7247,7247,51633,20,hybrid,1000,216,Gambia,alpha,981239.1832507128,960.0,980236.2026966752,626,22.179836,0.016,1.67,0.02672,1.0,7.228999999999999
7249,7249,51633,20,hybrid,1000,216,Gambia,alpha,979994.1810618556,1020.0,979231.2003232512,688,22.224224,0.016,1.67,0.02672,1.0,7.228999999999999
7250,7250,51633,20,hybrid,1000,216,Mozambique,beta,792872.2897721031,920.0,792256.6194912766,608,22.366396,0.016,1.0,0.016,1.0,3.366
7251,7251,51633,20,hybrid,1000,216,Gambia,alpha,979965.9651724471,1060.0,979033.4162442924,713,22.12037,0.016,1.67,0.02672,1.0,7.228999999999999
7258,7258,51633,20,hybrid,1000,216,Mozambique,beta,782050.5256141167,1095.4070215745865,781308.1989355781,880,22.274841,0.016,1.0,0.016,1.0,3.366
7259,7259,51633,20,hybrid,1000,216,Gambia,alpha,981238.3197498766,920.0,980306.3214919184,256,22.112385,0.016,1.67,0.02672,1.0,7.228999999999999
7262,7262,51633,20,hybrid,1000,216,Mozambique,beta,779293.5409150437,1015.31308146688,778329.1762526538,468,22.087273,0.016,1.0,0.016,1.0,3.366
7266,7266,51633,20,hybrid,1000,216,Mozambique,alpha,922385.460668863,1351.8348655224938,921364.4212422587,939,22.186562,0.016,1.67,0.02672,1.0,3.366
7268,7268,51633,20,hybrid,1000,216,Mozambique,gamma,945891.535154156,1280.0,944340.1030273786,564,22.315199,0.016,2.0,0.032,1.0,3.366
7270,7270,51633,20,hybrid,1000,216,Mozambique,beta,786384.3434432547,1224.6801623119036,785291.9926954705,507,22.259249,0.016,1.0,0.016,1.0,3.366
7273,7273,51633,20,hybrid,1000,216,Gambia,alpha,976697.3441293472,920.0,975799.0157380508,814,22.100588,0.016,1.67,0.02672,1.0,7.228999999999999
7275,7275,51633,20,hybrid,1000,216,Gambia,alpha,982803.0008572374,1220.0,981370.5616319504,295,22.314161,0.016,1.67,0.02672,1.0,7.228999999999999
7278,7278,51633,20,hybrid,1000,216,Mozambique,gamma,946921.9337842969,1320.0,945783.533080565,547,22.264341,0.016,2.0,0.032,1.0,3.366
7279,7279,51633,20,hybrid,1000,216,Mozambique,beta,785124.3768933591,1000.0,783976.3279951038,446,22.20668,0.016,1.0,0.016,1.0,3.366
7280,7280,51633,20,hybrid,1000,216,Mozambique,beta,775135.3691332822,1226.1063421124936,774078.8591719869,174,22.067612,0.016,1.0,0.016,1.0,3.366
7282,7282,51633,20,hybrid,1000,216,Mozambique,beta,775144.0907161685,1018.4884258895036,774186.3383972384,220,22.293095,0.016,1.0,0.016,1.0,3.366
7283,7283,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
7284,7284,51633,20,hybrid,1000,216,Gambia,gamma,996572.5074033656,1140.0,995556.1644379974,774,22.22718,0.016,2.0,0.032,1.0,7.228999999999999
7287,7287,51633,20,hybrid,1000,216,Mozambique,beta,777568.6280283262,1000.0,776627.6367591454,86,22.108303,0.016,1.0,0.016,1.0,3.366
7288,7288,51633,20,hybrid,1000,216,Mozambique,alpha,921231.6784565444,1080.0,920481.9612015164,395,22.305696,0.016,1.67,0.02672,1.0,3.366
7289,7289,51633,20,hybrid,1000,216,Gambia,beta,896953.3804369133,1120.0,896082.0738453805,238,22.349783,0.016,1.0,0.016,1.0,7.228999999999999
7290,7290,51633,20,hybrid,1000,216,Mozambique,beta,783358.6361463794,1040.0,782001.3759256334,156,22.346807,0.016,1.0,0.016,1.0,3.366
7291,7291,51633,20,hybrid,1000,216,Mozambique,beta,786302.563497676,1080.0,785122.4787828291,81,22.44283,0.016,1.0,0.016,1.0,3.366
7292,7292,51633,20,hybrid,1000,216,Gambia,alpha,982841.1693763268,1140.0,981911.3231966397,693,22.205051,0.016,1.67,0.02672,1.0,7.228999999999999
7294,7294,51633,20,hybrid,1000,216,Mozambique,beta,787864.6764812714,1220.0,786737.7574245036,728,22.393131,0.016,1.0,0.016,1.0,3.366
7296,7296,51633,20,hybrid,1000,216,Gambia,beta,906759.629833934,900.0,905964.4433861946,285,22.317818,0.016,1.0,0.016,1.0,7.228999999999999
7300,7300,51633,20,hybrid,1000,216,Mozambique,beta,787983.7066407008,1120.0,786971.1008967791,435,22.204935,0.016,1.0,0.016,1.0,3.366
7301,7301,51633,20,hybrid,1000,216,Mozambique,beta,788607.2612179565,960.0,787518.9234760951,668,22.241173,0.016,1.0,0.016,1.0,3.366
7303,7303,51633,20,hybrid,1000,216,Gambia,alpha,980426.6040263894,1080.0,979383.7598238704,385,22.120533,0.016,1.67,0.02672,1.0,7.228999999999999
7304,7304,51633,20,hybrid,1000,216,Mozambique,beta,790180.4096783691,1123.5831808,789025.0942121213,228,22.347778,0.016,1.0,0.016,1.0,3.366
7307,7307,51633,20,hybrid,1000,216,Gambia,alpha,981281.4156103547,1140.0,980118.1598858496,744,22.36032,0.016,1.67,0.02672,1.0,7.228999999999999
7310,7310,51633,20,hybrid,1000,216,Mozambique,gamma,946702.451505965,1257.5034658215773,945802.3478071722,219,22.178621,0.016,2.0,0.032,1.0,3.366
7312,7312,51633,20,hybrid,1000,216,Mozambique,beta,791779.8848352251,1000.0,790796.3576087571,260,22.291718,0.016,1.0,0.016,1.0,3.366
7316,7316,51633,20,hybrid,1000,216,Gambia,alpha,981997.175752199,1140.0,981028.2086855944,409,22.163841,0.016,1.67,0.02672,1.0,7.228999999999999
7317,7317,51633,20,hybrid,1000,216,Gambia,delta,1000301.4684523623,1120.0,999330.3762431768,708,22.13704,0.016,2.2,0.0352,1.0,7.228999999999999
7319,7319,51633,20,hybrid,1000,216,Gambia,delta,1001965.1590063886,1080.0,1001039.6211221776,35,22.083075,0.016,2.2,0.0352,1.0,7.228999999999999
7320,7320,51633,20,hybrid,1000,216,Mozambique,beta,783181.8784608915,1100.0,781978.8970670516,718,22.338379,0.016,1.0,0.016,1.0,3.366
7322,7322,51633,20,hybrid,1000,216,Mozambique,beta,783611.0442236513,1000.0,782935.2687875518,869,22.341448,0.016,1.0,0.016,1.0,3.366
7323,7323,51633,20,hybrid,1000,216,Mozambique,alpha,923770.8733334626,860.0,922646.726429471,866,22.29223,0.016,1.67,0.02672,1.0,3.366
7324,7324,51633,20,hybrid,1000,216,Gambia,delta,1003259.3547772296,980.0,1002236.01237954,952,22.255625,0.016,2.2,0.0352,1.0,7.228999999999999
7328,7328,51633,20,hybrid,1000,216,Mozambique,delta,957874.639570614,1380.0,956567.2686435952,973,22.362923,0.016,2.2,0.0352,1.0,3.366
7329,7329,51633,20,hybrid,1000,216,Mozambique,delta,961275.785708331,1280.0,959897.6619866672,446,22.20668,0.016,2.2,0.0352,1.0,3.366
7331,7331,51633,20,hybrid,1000,216,Mozambique,delta,958485.3730776636,1360.0,957032.6220053986,949,22.08215,0.016,2.2,0.0352,1.0,3.366
7332,7332,51633,20,hybrid,1000,216,Gambia,alpha,981204.24893971,960.0,979999.7524514506,62,22.186874,0.016,1.67,0.02672,1.0,7.228999999999999
7333,7333,51633,20,hybrid,1000,216,Gambia,gamma,997379.7123328742,920.0,996403.589465218,431,22.268215,0.016,2.0,0.032,1.0,7.228999999999999
7334,7334,51633,20,hybrid,1000,216,Mozambique,beta,773233.8072445861,1000.0,772003.0995790553,527,22.25385,0.016,1.0,0.016,1.0,3.366
7337,7337,51633,20,hybrid,1000,216,Mozambique,beta,776984.6754517232,966.1917364224,776272.0064514804,470,22.331593,0.016,1.0,0.016,1.0,3.366
7339,7339,51633,20,hybrid,1000,216,Gambia,alpha,979549.5314374026,1300.0,978313.8236976226,279,22.114864,0.016,1.67,0.02672,1.0,7.228999999999999
7340,7340,51633,20,hybrid,1000,216,Mozambique,beta,794524.9451208293,1340.0,793169.2576408093,145,22.270193,0.016,1.0,0.016,1.0,3.366
7343,7343,51633,20,hybrid,1000,216,Gambia,beta,899356.2396412399,1180.0,898234.7031101667,44,22.16262,0.016,1.0,0.016,1.0,7.228999999999999
7347,7347,51633,20,hybrid,1000,216,Gambia,alpha,980193.447440066,1120.0000000000002,979324.6572711908,544,22.184765,0.016,1.67,0.02672,1.0,7.228999999999999
7348,7348,51633,20,hybrid,1000,216,Gambia,alpha,980532.0847220884,1160.0,979417.6636670532,881,22.056955,0.016,1.67,0.02672,1.0,7.228999999999999
7352,7352,51633,20,hybrid,1000,216,Gambia,alpha,980816.185385478,1200.0,979746.5542608168,367,22.272604,0.016,1.67,0.02672,1.0,7.228999999999999
7353,7353,51633,20,hybrid,1000,216,Mozambique,alpha,920311.8875433592,1200.0,919531.0470899772,775,22.338812,0.016,1.67,0.02672,1.0,3.366
7356,7356,51633,20,hybrid,1000,216,Mozambique,beta,776695.7966155306,1120.0,774484.8981526325,592,22.232199,0.016,1.0,0.016,1.0,3.366
7359,7359,51633,20,hybrid,1000,216,Mozambique,beta,784118.2760510863,869.15808370688,782955.1265172735,23,22.215963,0.016,1.0,0.016,1.0,3.366
7360,7360,51633,20,hybrid,1000,216,Mozambique,beta,795511.5499871853,857.9989649974887,794997.9106513958,767,22.27152,0.016,1.0,0.016,1.0,3.366
7361,7361,51633,20,hybrid,1000,216,Gambia,alpha,979894.4015946664,960.0,979129.6320791956,805,22.242338,0.016,1.67,0.02672,1.0,7.228999999999999
7362,7362,51633,20,hybrid,1000,216,Mozambique,beta,781555.9963734394,1106.1063421124936,780509.7672678836,882,22.31605,0.016,1.0,0.016,1.0,3.366
7363,7363,51633,20,hybrid,1000,216,Mozambique,delta,959470.0581395226,900.0,958599.5569491684,809,22.312746,0.016,2.2,0.0352,1.0,3.366
7367,7367,51633,20,hybrid,1000,216,Mozambique,gamma,951406.819150464,1000.0,950709.5192139146,734,22.338974,0.016,2.0,0.032,1.0,3.366
7368,7368,51633,20,hybrid,1000,216,Mozambique,beta,785302.252619677,1160.0,784386.469479824,812,22.1397,0.016,1.0,0.016,1.0,3.366
7369,7369,51633,20,hybrid,1000,216,Mozambique,alpha,922942.2971375494,1120.0,921997.1685683628,954,22.184511,0.016,1.67,0.02672,1.0,3.366
7372,7372,51633,20,hybrid,1000,216,Gambia,alpha,981396.774099215,1140.0,980401.8654638254,511,22.427032,0.016,1.67,0.02672,1.0,7.228999999999999
7373,7373,51633,20,hybrid,1000,216,Mozambique,beta,778660.5109194461,840.0,778116.9809646457,342,22.264856,0.016,1.0,0.016,1.0,3.366
7374,7374,51633,20,hybrid,1000,216,Gambia,alpha,980141.9431639152,1080.0,978956.565533862,947,22.257542,0.016,1.67,0.02672,1.0,7.228999999999999
7375,7375,51633,20,hybrid,1000,216,Gambia,delta,1004310.5567619994,1263.2667258600254,1003249.612580928,184,22.253515,0.016,2.2,0.0352,1.0,7.228999999999999
7377,7377,51633,20,hybrid,1000,216,Mozambique,delta,959769.5809144994,1300.0,958470.9258331468,444,22.354813,0.016,2.2,0.0352,1.0,3.366
7379,7379,51633,20,hybrid,1000,216,Gambia,alpha,984037.3682970213,1253.8555425286522,982818.1974829138,914,22.170918,0.016,1.67,0.02672,1.0,7.228999999999999
7380,7380,51633,20,hybrid,1000,216,Gambia,alpha,982335.2339840488,1020.0,981369.9318856668,327,22.180363,0.016,1.67,0.02672,1.0,7.228999999999999
7382,7382,51633,20,hybrid,1000,216,Mozambique,beta,789400.3885576876,1080.0,788325.2137019205,375,22.318972,0.016,1.0,0.016,1.0,3.366
7386,7386,51633,20,hybrid,1000,216,Gambia,alpha,979397.0921912064,1020.0,978469.9291340678,286,22.08752,0.016,1.67,0.02672,1.0,7.228999999999999
7388,7388,51633,20,hybrid,1000,216,Mozambique,beta,786102.4659380047,1127.43008370688,784566.207946142,739,22.2452,0.016,1.0,0.016,1.0,3.366
7389,7389,51633,20,hybrid,1000,216,Mozambique,beta,779679.8861419902,1060.0,778435.338243068,318,22.302208,0.016,1.0,0.016,1.0,3.366
7390,7390,51633,20,hybrid,1000,216,Mozambique,delta,961021.3298215056,1220.0,959885.0732086282,465,22.296913,0.016,2.2,0.0352,1.0,3.366
7391,7391,51633,20,hybrid,1000,216,Mozambique,beta,784695.4222319175,1020.0,784061.8699092166,729,22.257147,0.016,1.0,0.016,1.0,3.366
7392,7392,51633,20,hybrid,1000,216,Gambia,alpha,983009.54319101,1000.0,981987.168622908,465,22.216974,0.016,1.67,0.02672,1.0,7.228999999999999
7396,7396,51633,20,hybrid,1000,216,Gambia,beta,894154.4801765718,940.0,893184.0371026779,616,22.095211,0.016,1.0,0.016,1.0,7.228999999999999
7398,7398,51633,20,hybrid,1000,216,Mozambique,beta,786598.7191185114,940.0,785504.2061382465,974,22.357628,0.016,1.0,0.016,1.0,3.366
7399,7399,51633,20,hybrid,1000,216,Gambia,alpha,979965.9651724471,1060.0,979033.4162442924,713,22.12037,0.016,1.67,0.02672,1.0,7.228999999999999
7401,7401,51633,20,hybrid,1000,216,Gambia,alpha,982140.136613278,860.0,981520.042988446,874,22.08687,0.016,1.67,0.02672,1.0,7.228999999999999
7402,7402,51633,20,hybrid,1000,216,Gambia,alpha,981396.774099215,1140.0,980401.8654638254,511,22.427032,0.016,1.67,0.02672,1.0,7.228999999999999
7403,7403,51633,20,hybrid,1000,216,Gambia,alpha,979019.4518299608,1080.0,977959.4584508229,655,22.009546,0.016,1.67,0.02672,1.0,7.228999999999999
7405,7405,51633,20,hybrid,1000,216,Mozambique,beta,790455.0469997515,700.0,789265.8022882096,481,22.335728,0.016,1.0,0.016,1.0,3.366
